matchId,delivery,ball,batter,batterId,rightHandedBat,nonStriker,nonStrikerId,bowler,bowlerId,rightArmedBowl,bowlingStyle,ballSpeed,dismissalDetails,runs,batterRuns,bowlerRuns,extras,pitchX,pitchY,stumpsX,stumpsY,fieldX,fieldY
7919,2.6.4,4,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Avesh Khan,1561,TRUE,FAST_SEAM,38.266,,0,0,0,,-0.681,11.773,-0.448,1.813,5,5
7919,2.6.5,5,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Avesh Khan,1561,TRUE,FAST_SEAM,40.457,,4,4,4,,-0.365,5.258,-0.217,0.558,28,87
7919,2.6.6,6,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Avesh Khan,1561,TRUE,FAST_SEAM,37.672,,1,1,1,,-0.578,9.751,-0.39,1.175,30,14
7919,2.7.1,1,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Liam Plunkett,1842,TRUE,FAST_SEAM,38.751,,1,1,1,,-0.375,5.1,-0.251,0.529,45,58
7919,2.7.2,2,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,34.587,,1,1,1,,-0.75,10.567,-0.523,0.855,13,39
7919,2.7.3,3,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Liam Plunkett,1842,TRUE,FAST_SEAM,37.881,,1,1,1,,-0.612,9.921,-0.224,1.314,37,12
7919,2.7.4,4,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,37.31,,6,6,6,,-0.27,9.765,0.242,1.28,79,10
7919,2.7.5,5,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,38.812,,1,1,1,,-0.192,5.905,0.137,0.717,86,25
7919,2.7.6,6,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Liam Plunkett,1842,TRUE,FAST_SEAM,37.622,,0,0,0,,-0.218,5.643,0.01,0.638,49,39
7919,2.8.1,1,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,26.153,,1,1,1,,-0.241,6.073,-0.094,0.688,60,86
7919,2.8.2,2,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Amit Mishra,30,TRUE,LEG_SPIN,26.03,,1,1,1,,-0.085,5.109,0.042,0.446,61,82
7919,2.8.3,3,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,22.417,,0,0,0,,-0.446,5.054,-0.989,0.603,40,36
7919,2.8.4,4,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,24.853,,1,1,1,,-0.443,4.34,-0.11,0.578,23,71
7919,2.8.5,5,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Amit Mishra,30,TRUE,LEG_SPIN,23.678,,0,0,0,,-0.28,5.671,-0.015,1.118,53,33
7919,2.8.6,6,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Amit Mishra,30,TRUE,LEG_SPIN,24.558,,2,2,2,,-0.718,6.141,-1.025,0.54,12,39
7919,2.9.1,1,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,36.624,,0,0,0,,-0.283,6.318,-0.081,0.686,42,37
7919,2.9.2,2,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,38.814,,1,1,1,,-0.164,4.507,-0.03,0.339,72,76
7919,2.9.3,3,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,35.915,,6,6,6,,-0.385,4.135,-0.288,0.476,28,91
7919,2.9.4,4,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,38.562,,1,1,1,,-0.313,5.73,-0.138,0.543,40,77
7919,2.9.5,5,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,36.758,,1,1,1,,-0.157,6.97,0.122,0.686,85,22
7919,2.9.6,6,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Vijay Shankar,1083,TRUE,MEDIUM_SEAM,37.698,,1,1,1,,-0.423,8.808,-0.26,0.77,36,27
7919,2.10.1,1,Shubman Gill,3761,TRUE,Dinesh Karthik,102,Amit Mishra,30,TRUE,LEG_SPIN,23.246,,1,1,1,,-0.539,5.036,-0.765,0.552,32,26
7919,2.10.2,2,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,25.273,,0,0,0,,-0.204,3.174,-0.028,0.536,54,32
7919,2.10.3,3,Dinesh Karthik,102,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,24.104,c Trent Boult b Amit Mishra,0,0,0,,-0.48,4.1,-0.718,0.632,0,0
7919,2.10.4,4,Andre Russell,177,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,23.663,,1,1,1,,-0.135,6.595,0.366,0.713,83,25
7919,2.10.5,5,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,25.695,,4,4,4,,-0.311,7.403,-0.13,0.44,89,71
7919,2.10.6,6,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,22.382,,1,1,1,,-0.2,5.171,-0.844,0.643,33,37
7919,2.11.1,1,Shubman Gill,3761,TRUE,Andre Russell,177,Liam Plunkett,1842,TRUE,FAST_SEAM,33.899,,1,1,1,,-0.319,8.068,0.099,0.738,76,50
7919,2.11.2,2,Andre Russell,177,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,33.639,,0,0,0,,-0.454,11.14,0.397,1.046,5,5
7919,2.11.3,3,Andre Russell,177,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,28.345,,4,4,4,,-0.388,10.226,-0.234,0.833,90,72
7919,2.11.4,4,Andre Russell,177,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,33.863,,0,0,0,,-0.66,13.06,0.217,1.835,5,5
7919,2.11.5,5,Andre Russell,177,TRUE,Shubman Gill,3761,Liam Plunkett,1842,TRUE,FAST_SEAM,33.588,,1,1,1,,-0.352,8.722,0.222,0.763,80,40
7919,2.11.6,6,Shubman Gill,3761,TRUE,Andre Russell,177,Liam Plunkett,1842,TRUE,FAST_SEAM,36.618,,0,0,0,,-0.227,5.806,-0.015,0.712,46,39
7919,2.12.1,1,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,35.734,,0,0,0,,-0.643,11.143,-0.148,1.071,5,5
7919,2.12.2,2,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,38.102,,1,1,1,,-0.573,10.513,-0.043,1.238,60,87
7919,2.12.3,3,Shubman Gill,3761,TRUE,Andre Russell,177,Avesh Khan,1561,TRUE,FAST_SEAM,35.104,,1,1,1,,-0.602,7.456,-0.423,0.736,23,44
7919,2.12.4,4,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,38.091,,0,0,0,,-0.496,11.908,0.107,1.644,5,5
7919,2.12.5,5,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,35.658,,6,6,6,,-0.709,10.935,-0.386,1.202,78,85
7919,2.12.6,6,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,33.74,,1,0,1,Wd,-0.164,8.898,0.491,0.765,5,5
7919,2.12.7,6,Andre Russell,177,TRUE,Shubman Gill,3761,Avesh Khan,1561,TRUE,FAST_SEAM,38.355,,6,6,6,,0.479,10.292,-0.087,1.071,90,70
7919,2.13.1,1,Shubman Gill,3761,TRUE,Andre Russell,177,Trent Boult,969,FALSE,FAST_SEAM,31.511,,1,1,1,,0.254,7.46,-0.057,0.796,36,37
7919,2.13.2,2,Andre Russell,177,TRUE,Shubman Gill,3761,Trent Boult,969,FALSE,FAST_SEAM,32.188,,1,0,1,Wd,-0.735,4.566,-1.164,0.678,5,5
7919,2.13.3,2,Andre Russell,177,TRUE,Shubman Gill,3761,Trent Boult,969,FALSE,FAST_SEAM,39.611,,6,6,6,,-0.079,4.025,-0.213,0.453,60,94
7919,2.13.4,3,Andre Russell,177,TRUE,Shubman Gill,3761,Trent Boult,969,FALSE,FAST_SEAM,36.235,,4,4,4,,0.081,12.605,-0.84,1.498,9,20
7919,2.13.5,4,Andre Russell,177,TRUE,Shubman Gill,3761,Trent Boult,969,FALSE,FAST_SEAM,33.259,,1,1,1,,-0.006,8.991,-0.571,0.948,36,28
7919,2.13.6,5,Shubman Gill,3761,TRUE,Andre Russell,177,Trent Boult,969,FALSE,FAST_SEAM,33.23,,0,0,0,,0.008,7.332,-0.372,0.665,34,34
7919,2.13.7,6,Shubman Gill,3761,TRUE,Andre Russell,177,Trent Boult,969,FALSE,FAST_SEAM,33.188,,1,1,1,,0.001,8.322,-0.488,0.72,35,28
7919,2.14.1,1,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,24.175,,4,4,4,,-0.351,5.567,0.084,0.464,84,78
7919,2.14.2,2,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,24.469,,1,1,1,,-0.609,3.968,-0.821,0.481,18,61
7919,2.14.3,3,Andre Russell,177,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,23.275,,2,2,2,,-0.8,5.216,-1.225,0.571,48,26
7919,2.14.4,4,Andre Russell,177,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,30.305,,1,1,1,,0.348,1.337,0.43,0.209,80,20
7919,2.14.5,5,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,23.126,,2,2,2,,-0.493,6.239,-1.045,0.585,14,48
7919,2.14.6,6,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,25.371,,1,1,1,,-0.203,6.323,-0.112,0.485,36,39
7919,2.15.1,1,Shubman Gill,3761,TRUE,Andre Russell,177,Rahul Tewatia,1749,TRUE,LEG_SPIN,22.39,,1,1,1,,-0.446,5.016,-0.663,0.697,30,27
7919,2.15.2,2,Andre Russell,177,TRUE,Shubman Gill,3761,Rahul Tewatia,1749,TRUE,LEG_SPIN,22.869,,6,6,6,,-0.536,4.109,-0.685,0.664,19,82
7919,2.15.3,3,Andre Russell,177,TRUE,Shubman Gill,3761,Rahul Tewatia,1749,TRUE,LEG_SPIN,23.598,,4,4,4,,-0.463,4.465,-0.504,0.597,38,93
7919,2.15.4,4,Andre Russell,177,TRUE,Shubman Gill,3761,Rahul Tewatia,1749,TRUE,LEG_SPIN,23.132,,0,0,0,,-0.398,5.855,-0.471,0.671,32,30
7919,2.15.5,5,Andre Russell,177,TRUE,Shubman Gill,3761,Rahul Tewatia,1749,TRUE,LEG_SPIN,23.94,,0,0,0,,-0.478,6.202,-0.629,0.756,5,5
7919,2.15.6,6,Andre Russell,177,TRUE,Shubman Gill,3761,Rahul Tewatia,1749,TRUE,LEG_SPIN,24.136,,0,0,0,,-0.819,3.239,-0.988,0.558,5,5
7919,2.16.1,1,Shubman Gill,3761,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,24.176,,1,0,0,Lb,-0.348,6.342,-0.484,0.58,42,26
7919,2.16.2,2,Andre Russell,177,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,23.097,,0,0,0,,-0.237,5.032,-0.304,0.586,5,5
7919,2.16.3,3,Andre Russell,177,TRUE,Shubman Gill,3761,Amit Mishra,30,TRUE,LEG_SPIN,24.923,run out (Shreyas Iyer),0,0,0,,-0.473,5.538,-0.632,0.582,0,0
7919,2.16.4,4,Shivam Mavi,3779,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,21.471,,0,0,0,,0.066,5.56,-0.131,0.489,53,32
7919,2.16.5,5,Shivam Mavi,3779,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,22.946,,0,0,0,,-0.409,4.574,-0.591,0.463,5,5
7919,2.16.6,6,Shivam Mavi,3779,TRUE,Andre Russell,177,Amit Mishra,30,TRUE,LEG_SPIN,21.725,b Amit Mishra,0,0,0,,-0.372,7.495,0.091,0.529,0,0
7919,2.17.1,1,Andre Russell,177,TRUE,Piyush Chawla,76,Liam Plunkett,1842,TRUE,FAST_SEAM,36.789,,1,1,1,,0.249,-1.063,0.199,0.219,82,44
7919,2.17.2,2,Piyush Chawla,76,FALSE,Andre Russell,177,Liam Plunkett,1842,TRUE,FAST_SEAM,33.059,,0,0,0,,-0.397,12.421,0.603,1.427,5,5
7919,2.17.3,3,Piyush Chawla,76,FALSE,Andre Russell,177,Liam Plunkett,1842,TRUE,FAST_SEAM,34.998,,1,1,1,,0.362,10.065,-0.111,1.308,60,32
7919,2.17.4,4,Andre Russell,177,TRUE,Piyush Chawla,76,Liam Plunkett,1842,TRUE,FAST_SEAM,37.183,,0,0,0,,-0.072,3.473,0.074,0.342,38,74
7919,2.17.5,5,Andre Russell,177,TRUE,Piyush Chawla,76,Liam Plunkett,1842,TRUE,FAST_SEAM,36.586,,0,0,0,,-0.288,9.871,0.403,1.155,5,5
7919,2.17.6,6,Andre Russell,177,TRUE,Piyush Chawla,76,Liam Plunkett,1842,TRUE,FAST_SEAM,35.024,,0,0,0,,-0.694,11.945,-0.034,1.681,5,5
7919,2.18.1,1,Piyush Chawla,76,FALSE,Andre Russell,177,Avesh Khan,1561,TRUE,FAST_SEAM,35.918,,1,1,1,,-0.355,10.405,0.256,0.909,67,19
7919,2.18.2,2,Andre Russell,177,TRUE,Piyush Chawla,76,Avesh Khan,1561,TRUE,FAST_SEAM,39.156,,0,0,0,,0.07,-2.708,0.135,0.451,74,44
7919,2.18.3,3,Andre Russell,177,TRUE,Piyush Chawla,76,Avesh Khan,1561,TRUE,FAST_SEAM,39.579,,0,0,0,,0.494,9.91,0.096,0.923,54,44
7919,2.18.4,4,Andre Russell,177,TRUE,Piyush Chawla,76,Avesh Khan,1561,TRUE,FAST_SEAM,37.33,,0,0,0,,0.543,11.986,-0.223,1.568,5,5
7919,2.18.5,5,Andre Russell,177,TRUE,Piyush Chawla,76,Avesh Khan,1561,TRUE,FAST_SEAM,38.617,b Avesh Khan,0,0,0,,0.016,1.328,-0.097,0.183,0,0
7919,2.18.6,6,Mitchell Johnson,213,FALSE,Piyush Chawla,76,Avesh Khan,1561,TRUE,FAST_SEAM,38.872,,1,1,1,,0.043,-1.524,-0.037,0.279,70,13
7919,2.19.1,1,Mitchell Johnson,213,FALSE,Piyush Chawla,76,Glenn Maxwell,282,TRUE,OFF_SPIN,25.627,,1,1,1,,-0.007,6.823,-0.221,0.738,38,25
7919,2.19.2,2,Piyush Chawla,76,FALSE,Mitchell Johnson,213,Glenn Maxwell,282,TRUE,OFF_SPIN,24.17,c Colin Munro b Glenn Maxwell,0,0,0,,-0.004,4.683,-0.185,0.787,0,0
7919,2.19.3,3,Mitchell Johnson,213,FALSE,Kuldeep Yadav,261,Glenn Maxwell,282,TRUE,OFF_SPIN,26.095,,1,1,1,,0.319,5.531,0.064,0.636,23,48
7919,2.19.4,4,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Glenn Maxwell,282,TRUE,OFF_SPIN,24.861,,4,4,4,,-0.097,4.591,-0.296,0.699,34,7
7919,2.19.5,5,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Glenn Maxwell,282,TRUE,OFF_SPIN,23.581,,0,0,0,,0.155,4.031,0.329,0.89,44,35
7919,2.19.6,6,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Glenn Maxwell,282,TRUE,OFF_SPIN,25.102,,2,2,2,,0.454,4.464,0.452,0.627,35,11
7919,2.20.1,1,Mitchell Johnson,213,FALSE,Kuldeep Yadav,261,Trent Boult,969,FALSE,FAST_SEAM,38.813,,1,1,1,,0.066,3.658,-0.078,0.345,37,15
7919,2.20.2,2,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Trent Boult,969,FALSE,FAST_SEAM,39.196,,1,0,1,Wd,-0.341,1.652,-0.456,0.149,0,0
7919,2.20.3,2,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Trent Boult,969,FALSE,FAST_SEAM,36.993,,0,0,0,,0.695,12.494,0.651,1.673,0,0
7919,2.20.4,3,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Trent Boult,969,FALSE,FAST_SEAM,38.19,,0,0,0,,-0.115,0.554,-0.159,0.092,0,0
7919,2.20.5,4,Kuldeep Yadav,261,FALSE,Mitchell Johnson,213,Trent Boult,969,FALSE,FAST_SEAM,38.631,,1,1,1,,-0.188,-0.337,-0.17,0.092,21,43
7919,2.20.6,5,Mitchell Johnson,213,FALSE,Kuldeep Yadav,261,Trent Boult,969,FALSE,FAST_SEAM,38.806,,4,4,4,,0.342,3.622,0.24,0.322,83,52
7919,2.20.7,6,Mitchell Johnson,213,FALSE,Kuldeep Yadav,261,Trent Boult,969,FALSE,FAST_SEAM,37.071,,4,4,4,,0.294,6.548,0.072,0.702,17,45
7920,1.1.1,1,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,37.476,,1,1,1,,-0.268,5.642,-0.735,0.591,25,12
7920,1.1.2,2,Ambati Rayudu,100,TRUE,Shane Watson,227,Mitchell McClenaghan,730,FALSE,SEAM,37.481,,0,0,0,,-0.061,6.435,-0.41,0.791,47,22
7920,1.1.3,3,Ambati Rayudu,100,TRUE,Shane Watson,227,Mitchell McClenaghan,730,FALSE,SEAM,37.672,,6,6,6,,0.188,7.514,-0.011,0.926,50,96
7920,1.1.4,4,Ambati Rayudu,100,TRUE,Shane Watson,227,Mitchell McClenaghan,730,FALSE,SEAM,37.547,,0,0,0,,0.057,8.436,-0.317,1.069,40,26
7920,1.1.5,5,Ambati Rayudu,100,TRUE,Shane Watson,227,Mitchell McClenaghan,730,FALSE,SEAM,39.331,,1,1,1,,0.257,9.692,0.044,1.16,73,16
7920,1.1.6,6,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,38.031,,0,0,0,,-0.188,5.954,-0.509,0.574,38,41
7920,1.2.1,1,Ambati Rayudu,100,TRUE,Shane Watson,227,Jasprit Bumrah,1124,TRUE,FAST_SEAM,38.331,,0,0,0,,-0.741,11.076,-0.571,1.491,5,5
7920,1.2.2,2,Ambati Rayudu,100,TRUE,Shane Watson,227,Jasprit Bumrah,1124,TRUE,FAST_SEAM,38.521,,0,0,0,,-0.565,10.282,-0.013,1.374,51,39
7920,1.2.3,3,Ambati Rayudu,100,TRUE,Shane Watson,227,Jasprit Bumrah,1124,TRUE,FAST_SEAM,39.175,,0,0,0,,-0.553,9.683,0.004,1.41,49,36
7920,1.2.4,4,Ambati Rayudu,100,TRUE,Shane Watson,227,Jasprit Bumrah,1124,TRUE,FAST_SEAM,39.184,,0,0,0,,-0.488,8.903,-0.16,0.977,44,36
7920,1.2.5,5,Ambati Rayudu,100,TRUE,Shane Watson,227,Jasprit Bumrah,1124,TRUE,FAST_SEAM,39.656,,1,1,1,,-0.653,8.885,-0.409,1.084,42,10
7920,1.2.6,6,Shane Watson,227,TRUE,Ambati Rayudu,100,Jasprit Bumrah,1124,TRUE,FAST_SEAM,39.703,,1,1,1,,-0.469,8.212,0.025,0.977,57,36
7920,1.3.1,1,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,36.633,,0,0,0,,0.226,9.009,-0.077,0.97,51,32
7920,1.3.2,2,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,38.643,,4,4,4,,-0.301,3.289,-0.492,0.38,44,94
7920,1.3.3,3,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,38.601,,0,0,0,,0.432,8.613,0.26,0.968,55,24
7920,1.3.4,4,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,38.254,,1,1,1,,0.307,8.142,0.057,0.931,83,36
7920,1.3.5,5,Ambati Rayudu,100,TRUE,Shane Watson,227,Mitchell McClenaghan,730,FALSE,SEAM,37.523,,1,1,1,,0.036,5.123,-0.148,0.578,46,57
7920,1.3.6,6,Shane Watson,227,TRUE,Ambati Rayudu,100,Mitchell McClenaghan,730,FALSE,SEAM,37.57,,2,2,2,,0.338,6.841,0.232,0.696,58,8
7920,1.4.1,1,Ambati Rayudu,100,TRUE,Shane Watson,227,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,37.017,,1,1,1,,0.027,0.468,0.047,0.089,87,41
7920,1.4.2,2,Shane Watson,227,TRUE,Ambati Rayudu,100,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,37.31,,1,1,1,,-0.291,6.085,-0.046,0.642,58,53
7920,1.4.3,3,Ambati Rayudu,100,TRUE,Shane Watson,227,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,37.542,,0,0,0,,-0.307,8.909,0.037,0.993,58,38
7920,1.4.4,4,Ambati Rayudu,100,TRUE,Shane Watson,227,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,37.602,,4,4,4,,-0.593,7.133,-0.547,0.755,14,18
7920,1.4.5,5,Ambati Rayudu,100,TRUE,Shane Watson,227,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,33.766,,0,0,0,,-0.327,7.302,-0.1,0.735,5,5
7920,1.4.6,6,Ambati Rayudu,100,TRUE,Shane Watson,227,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,36.522,,0,0,0,,-0.631,8.158,-0.64,0.95,45,23
7920,1.5.1,1,Shane Watson,227,TRUE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,29.4,,2,2,2,,-0.157,7.526,0.025,0.692,82,44
7920,1.5.2,2,Shane Watson,227,TRUE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,26.598,c Mayank Markande b Krunal Pandya,0,0,0,,-0.133,6.343,-0.079,0.762,0,0
7920,1.5.3,3,Ambati Rayudu,100,TRUE,Suresh Raina,14,Krunal Pandya,3183,FALSE,ORTHODOX,26.432,,6,6,6,,-0.121,6.098,0.024,0.789,92,60
7920,1.5.4,4,Ambati Rayudu,100,TRUE,Suresh Raina,14,Krunal Pandya,3183,FALSE,ORTHODOX,24.53,,1,1,1,,-0.091,4.811,0.042,0.715,58,80
7920,1.5.5,5,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,27.566,,0,0,0,,-0.241,6.677,-0.128,0.691,5,5
7920,1.5.6,6,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,24.399,,6,6,6,,0.112,4.672,0.281,0.645,16,75
7920,1.6.1,1,Ambati Rayudu,100,TRUE,Suresh Raina,14,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,33.492,,1,1,1,,-0.493,9.83,-0.234,1.129,90,46
7920,1.6.2,2,Suresh Raina,14,FALSE,Ambati Rayudu,100,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,38.972,,1,0,0,Lb,-0.354,10.267,-0.094,1.224,40,26
7920,1.6.3,3,Ambati Rayudu,100,TRUE,Suresh Raina,14,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,35.047,,0,0,0,,-0.334,4.196,-0.273,0.49,47,59
7920,1.6.4,4,Ambati Rayudu,100,TRUE,Suresh Raina,14,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,39.221,,0,0,0,,-0.188,0.721,-0.168,0.107,49,40
7920,1.6.5,5,Ambati Rayudu,100,TRUE,Suresh Raina,14,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,34.957,,4,4,4,,-0.544,6.8,-0.531,0.809,43,6
7920,1.6.6,6,Ambati Rayudu,100,TRUE,Suresh Raina,14,Hardik Pandya,2740,TRUE,MEDIUM_SEAM,34.582,,6,6,6,,-0.4,6.34,-0.33,0.78,44,94
7920,1.7.1,1,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,26.63,,4,4,4,,0.395,6.162,0.861,0.71,83,15
7920,1.7.2,2,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,27.736,,0,0,0,,0.383,4.78,0.743,0.564,5,5
7920,1.7.3,3,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,29.789,,0,0,0,,-0.106,5.5,0.195,0.614,50,42
7920,1.7.4,4,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,22.449,,1,0,1,Wd,0.938,3.578,1.25,0.663,5,5
7920,1.7.5,4,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,30.128,,1,1,1,,0.18,2.685,0.388,0.251,58,84
7920,1.7.6,5,Ambati Rayudu,100,TRUE,Suresh Raina,14,Krunal Pandya,3183,FALSE,ORTHODOX,28.06,,1,1,1,,-0.217,7.7,-0.024,0.948,60,74
7920,1.7.7,6,Suresh Raina,14,FALSE,Ambati Rayudu,100,Krunal Pandya,3183,FALSE,ORTHODOX,29.642,,2,2,2,,-0.125,3.273,0.04,0.451,32,79
7920,1.8.1,1,Ambati Rayudu,100,TRUE,Suresh Raina,14,Mayank Markande,4951,TRUE,LEG_SPIN,22.882,,1,1,1,,-0.059,4.34,-0.071,0.572,54,77
7920,1.8.2,2,Suresh Raina,14,FALSE,Ambati Rayudu,100,Mayank Markande,4951,TRUE,LEG_SPIN,25.838,,1,1,1,,-0.118,5.39,-0.133,0.6,22,41
7920,1.8.3,3,Ambati Rayudu,100,TRUE,Suresh Raina,14,Mayank Markande,4951,TRUE,LEG_SPIN,25.593,,0,0,0,,-0.178,5.961,-0.156,0.688,46,39
7920,1.8.4,4,Ambati Rayudu,100,TRUE,Suresh Raina,14,Mayank Markande,4951,TRUE,LEG_SPIN,25.018,,1,1,1,,0.094,4.08,0.128,0.434,73,73
7920,1.8.5,5,Suresh Raina,14,FALSE,Ambati Rayudu,100,Mayank Markande,4951,TRUE,LEG_SPIN,24.795,,0,0,0,,0.085,5.734,0.506,0.64,5,5
7920,1.8.6,6,Suresh Raina,14,FALSE,Ambati Rayudu,100,Mayank Markande,4951,TRUE,LEG_SPIN,24.628,,0,0,0,,0.056,5.486,0.467,0.811,55,37
7920,1.9.1,1,Ambati Rayudu,100,TRUE,Suresh Raina,14,Ben Cutting,913,FALSE,FAST_SEAM,35.637,,1,0,1,Wd,-0.444,12.958,-0.061,2.076,5,5
7920,1.9.2,1,Ambati Rayudu,100,TRUE,Suresh Raina,14,Ben Cutting,913,FALSE,FAST_SEAM,31.763,,6,6,6,,-0.248,5.918,-0.074,0.62,67,94
7920,1.9.3,2,Ambati Rayudu,100,TRUE,Suresh Raina,14,Ben Cutting,913,FALSE,FAST_SEAM,30.123,,1,1,1,,-0.147,7.359,0.147,0.721,56,56
